file,ID,MISSION,DIVE,D_TGT,T_DIVE,MAX_BUOY,SM_CC,CALL_NDIVES,N_NOSURFACE,AH0_24V,AH0_10V,SC_RECORDABOVE,PA_RECORDABOVE,PA_PROFILE,CAPUPLOAD,D_BOOST,T_BOOST,e_pump_apogee,e_pump_surface,e_motors,e_comms,e_tt8_sampling,e_hotel,e_other,s_tt8_sampling,s_iridium,sensors,S_SciCon,I_SciCon,S_PAM,I_PAM,instrument,firmware,v24,ah24,v10,ah10,t_start,surface_min,dive_min,km_ground,maxdepth,t_above_100,t_above_200,t_above_300,t_above_500,t_above_900,n_eng,n_sbect,n_contopt,n_wlseaowl,n_auxCompass,n_wlbb2fl,km_water,kb_data,kb_cap,cc_apogee,j_apogee,cc_shallow,j_shallow,d_apogee,S_SBE_CT,I_SBE_CT,S_CONTOPT,I_CONTOPT,S_UVP,I_UVP,S_ESNDR,I_ESNDR
2018/DATA-20180308/p6440209.nc,644,5,209,150,50,250,220,1,0,310,0,2000,200,1,0,120,0,0.157886,0,0.00264876,0.028046,0.013927,0.0108652,0,1522.07,476.86,SciCon|PAM,3403,14.708,18718,55,magnetometer sbe41 contopt wlseaowl,66.12,13.28,55.506,13.19,0,1.52233e+09,13.8,56.7833,0.702916,160.725,1867.74,3237.75,3237.75,3237.75,3237.75,415,325,324,108,649,0,0.934113,13.459,71.876,486.913,7493.6,0,0,156.058,,,,,,,,
2018/DATA-20180308/p6440210.nc,644,5,210,150,50,70,220,1,0,310,0,2000,200,1,0,120,0,0.0591961,0.00205907,0.00450774,0.0105175,0.0131555,0.0111718,0,1437.76,198.343,SciCon|PAM,4277,14.961,3761,55,magnetometer sbe41 contopt wlseaowl,66.12,13.57,55.609,13.58,0,1.52234e+09,6.86667,72.95,0.804338,153.107,2648.17,4218.17,4218.17,4218.17,4218.17,546,422,422,141,845,0,0.649907,16.761,82.595,137.12,2188.85,72.117,131.44,151.998,,,,,,,,
2018/DATA-20180308/p6440211.nc,644,5,211,150,50,250,220,1,0,310,0,2000,200,1,0,120,0,0.157291,0,0.00242806,4.46829e-05,0.00814433,0.0095599,0,890.091,0,SciCon|PAM,3270,46.52,0,0,magnetometer sbe41 contopt wlseaowl,66.12,13.35,55.875,13.24,0,1.52234e+09,4.25,56.95,0.671962,159.062,1958.27,3258.27,3258.27,3258.27,3258.27,424,653,651,652,653,0,0.943512,13.445,90.483,487.403,7482.04,0,0,155.398,,,,,,,,
2018/DATA-20180308/p6440212.nc,644,5,212,150,50,250,220,1,0,310,0,2000,200,1,0,120,0,0.155871,0,0.00246445,0.0136963,0.0146876,0.0126974,0,1605.2,252.211,SciCon|PAM,3263,45.881,3851,55,magnetometer sbe41 contopt wlseaowl,66.12,13.35,56.113,13.18,0,1.52235e+09,7.81667,56.3333,0.700369,160.406,1837.7,3187.16,3187.16,3187.16,3187.16,618,638,638,638,638,0,0.908023,20.083,90.993,486.667,7448.79,0,0,155.361,,,,,,,,
2018/DATA-20180308/p6440213.nc,644,5,213,150,50,70,220,1,0,310,0,2000,200,1,0,120,0,0.0444978,0.00383358,0.00251531,0.0133075,0.0183634,0.014816,0,2006.92,243.889,SciCon|PAM,4254,45.816,3804,55,magnetometer sbe41 contopt wlseaowl,66.12,13.68,56.264,13.51,0,1.52235e+09,7.65,72.95,0.966819,151.902,2671.48,4181.11,4181.11,4181.11,4181.11,826,836,835,836,836,0,0.647863,26.735,119.889,136.63,2177.46,0,0,151.259,,,,,,,,
2018/DATA-20180308/p6440214.nc,644,5,214,990,420,180,220,1,0,310,0,2000,200,1,0,120,0,0.218269,0.00121425,0.00738639,0.00103641,0.03984,0.0391521,0,4354.1,0,SciCon|PAM,19923,16.502,0,0,sbe41 contopt wlseaowl,66.12,12.74,56.707,12.75,0,1.52236e+09,4.1,334.45,6.74744,822.554,2359.33,4759.96,6970.56,11792.6,19909.2,2099,1128,1128,1128,3983,0,5.35,56.549,324.265,349.302,9980.99,0,0,824.367,,,,,,,,
2018/DATA-20180308/p6440215.nc,644,5,215,990,420,180,220,1,0,310,0,2000,200,1,0,120,0,0.247011,0.00123333,0.00588872,0.0350135,0.0522643,0.0459948,0,5711.94,603.929,SciCon|PAM,23263,15.648,21080,55,magnetometer sbe41 contopt wlseaowl,66.12,12.55,57.188,12.33,0,1.52238e+09,17.4167,387.383,4.89104,960.398,2230.21,4470.66,6790.66,11593.2,21434.7,2415,1221,1220,1220,4617,0,6.26432,76.471,345.229,348.566,11080.1,0,0,963.114,,,,,,,,
2018/DATA-20180308/p6440216.nc,644,5,216,990,420,180,220,1,0,310,0,2000,200,1,0,120,0,0.252938,0.00122523,0.00891028,0.0425953,0.055691,0.0479494,0,6086.45,730.746,SciCon|PAM,23943,15.567,24412,55,magnetometer sbe41 contopt wlseaowl,66.12,12.49,57.693,12.49,0,1.5224e+09,20.1667,398.25,4.5366,990.06,2282.1,4592.1,6942.1,11662.6,21362.6,2484,1254,1254,1254,4749,0,6.45283,79.731,364.091,350.037,11339.5,0,0,993.11,,,,,,,,
2018/DATA-20180308/p6440217.nc,644,5,217,990,420,180,220,1,0,310,0,2000,200,1,0,120,0,0.252834,0.00124547,0.00839368,0.03504,0.0547008,0.0484936,0,5978.23,572.301,SciCon|PAM,24371,15.688,24838,55,magnetometer sbe41 contopt wlseaowl,66.12,12.5,58.191,12.46,0,1.52243e+09,16.3333,405.417,3.38327,990.723,2336.66,4536.69,6866.69,11736.7,21766.7,2530,1263,1262,1262,4834,0,6.52971,83.099,367.063,347.83,11308.9,0,0,993.567,,,,,,,,
2018/DATA-20180308/p6440218.nc,644,5,218,990,420,180,220,1,0,310,0,2000,200,1,0,120,0,0.252982,0.00122464,0.00551936,0.0359272,0.0527683,0.0464968,0,5767.03,585.397,SciCon|PAM,23475,15.632,25289,55,magnetometer sbe41 contopt wlseaowl,66.12,12.5,58.681,12.22,0,1.52245e+09,16.6333,390.4,3.57055,990.988,2234.1,4564.44,6835.14,11616.6,20898.2,2439,1229,1228,1229,4654,0,6.29162,79.8,347.932,348.811,11266.1,0,0,993.529,,,,,,,,
2018/DATA-20180308/p6440219.nc,644,5,219,990,420,180,220,1,0,310,0,2000,200,1,0,120,0,0.251748,0.00123603,0.00609729,0.0357542,0.0543592,0.0479878,0,5940.9,589.491,SciCon|PAM,24445,15.593,24381,55,magnetometer sbe41 contopt wlseaowl,66.12,12.49,59.176,12.49,0,1.52248e+09,16.5333,406.667,5.29633,990.354,2308.2,4548.2,7028.51,11959.7,21871.3,2531,1275,1275,1275,4849,0,6.53031,79.739,359.552,347.584,11197.8,0,0,993.475,,,,,,,,
2018/DATA-20180308/p6440220.nc,644,5,220,990,420,180,220,1,0,310,0,2000,200,1,0,120,0,0.253416,0.00122878,0.00798598,0.0433634,0.0547518,0.0470527,0,5983.81,761.346,SciCon|PAM,23646,15.623,25673,55,magnetometer sbe41 contopt wlseaowl,66.12,12.52,59.675,12.51,0,1.5225e+09,21.7667,393.233,6.88855,989.781,2366.23,4706.86,6986.86,11719.6,21061.5,2452,1246,1246,1246,4689,0,6.33259,79.811,353.21,348.32,11207.9,0,0,992.916,,,,,,,,
2018/DATA-20180308/p6440221.nc,644,5,221,990,420,150,220,1,0,310,0,2000,200,1,0,120,0,0.20976,0.00201884,0.00659236,0.0364475,0.0594011,0.0522936,0,6491.92,606.802,SciCon|PAM,26758,15.743,24569,55,magnetometer sbe41 contopt wlseaowl,66.12,12.51,60.153,12.56,0,1.52253e+09,16.7833,445.25,4.57356,990.487,2661.83,5222.11,7952.71,13155.5,24037.4,2775,1414,1414,1412,5311,0,6.44322,89.789,395.988,290.43,9441.97,0,0,994.024,,,,,,,,
2018/DATA-20180308/p6440222.nc,644,5,222,990,420,150,220,1,0,310,0,2000,200,1,0,120,0,0.209724,0.00199612,0.00713946,0.0398185,0.0602838,0.0524105,0,6588.39,660.436,SciCon|PAM,26830,15.775,27783,55,magnetometer sbe41 contopt wlseaowl,66.12,12.5,60.636,12.58,0,1.52256e+09,18.4,446.05,6.24623,989.378,2757.06,5367.06,8047.12,13469.9,24142.4,2789,1422,1421,1422,5323,0,6.43621,89.735,397.087,289.695,9451.41,0,0,992.835,,,,,,,,
2018/DATA-20180308/p6440223.nc,644,5,223,990,420,150,220,1,0,310,0,2000,200,1,0,120,0,0.210545,0.00204159,0.00667255,0.0413274,0.0585509,0.0507767,0,6399.01,690.3,SciCon|PAM,25998,15.658,27862,55,magnetometer sbe41 contopt wlseaowl,66.12,12.5,61.113,12.56,0,1.52258e+09,18.8333,432.517,8.28921,987.934,2362.29,4924.42,7605.09,12997.5,23262.4,2687,1366,1366,1366,5154,0,6.21177,86.43,383.929,289.449,9462.53,0,0,992.112,,,,,,,,
2018/DATA-20180308/p6440224.nc,644,5,224,990,420,150,220,1,0,310,0,2000,200,1,0,120,0,0.211385,0.00197094,0.00977028,0.0483251,0.0596244,0.0508879,0,6516.32,865.285,SciCon|PAM,25077,15.66,27364,55,magnetometer sbe41 contopt wlseaowl,66.12,12.47,61.596,12.54,0,1.52261e+09,24.1333,417.017,3.91193,989.345,2427.91,4882.79,7215.56,12369,22345.3,2606,1310,1309,1310,4972,0,6.02811,86.355,389.798,289.94,9495.35,0,0,992.779,,,,,,,,
2018/DATA-20180308/p6440225.nc,644,5,225,990,420,150,220,1,0,310,0,2000,200,1,0,120,0,0.213718,0.00196127,0.00884124,0.0397186,0.0587034,0.0513295,0,6415.67,659.169,SciCon|PAM,26272,15.615,26075,55,magnetometer sbe41 contopt wlseaowl,66.12,12.47,62.075,12.53,0,1.52264e+09,18.1333,436.917,2.7119,987.223,2432.97,5103.06,7573.83,13024.2,23605,2716,1373,1371,1372,5211,0,6.26142,89.746,388.432,289.94,9534.03,0,0,990.625,,,,,,,,
2018/DATA-20180308/p6440226.nc,644,5,226,990,420,150,220,1,0,310,0,2000,200,1,0,120,0,0.207457,0.00193941,0.00633167,0.0466053,0.0607615,0.0519434,0,6640.61,802.564,SciCon|PAM,26253,15.978,27486,55,magnetometer sbe41 contopt wlseaowl,66.12,12.51,62.561,12.49,0,1.52266e+09,21.7333,436.733,5.14352,960.671,2563.04,5313.91,8094.13,13544.5,24294.6,2727,1407,1407,1407,5207,0,6.29967,89.754,395.918,289.94,9321.52,0,0,963.623,,,,,,,,
2018/DATA-20180308/p6440227.nc,644,5,227,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.205677,0.0019486,0.00797103,0.0396862,0.0583003,0.0508346,0,6371.62,658.584,SciCon|PAM,25853,15.965,27267,55,magnetometer sbe41 contopt wlseaowl,66.12,12.52,63.033,12.5,0,1.52269e+09,18.35,429.967,5.66652,949.054,2631.21,5571.23,8123.37,13245.6,24128.5,2681,1394,1393,1394,5126,0,6.14999,86.315,384.322,290.676,9260.91,0,0,952.308,,,,,,,,
2018/DATA-20180308/p6440228.nc,644,5,228,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.201283,0.00197215,0.00519412,0.0393604,0.0561057,0.0488519,0,6131.77,649.073,SciCon|PAM,24985,15.981,26851,55,magnetometer sbe41 contopt wlseaowl,66.12,12.55,63.491,12.61,0,1.52272e+09,18.1167,415.467,5.01461,920.225,2590.35,5190.45,7860.98,13193.4,24055.7,2598,1348,564,564,4629,0,5.94516,86.345,366.49,289.449,9087.13,0,0,923.318,,,,,,,,
2018/DATA-20180308/p6440229.nc,644,5,229,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.211766,0.00196835,0.00774465,0.0459611,0.0610021,0.052125,0,6666.9,818.915,SciCon|PAM,26923,15.543,26302,55,magnetometer sbe41 contopt wlseaowl,66.12,12.49,63.981,12.56,0,1.52275e+09,23.4333,448.1,5.32102,988.872,2390.01,4990.54,7611.71,12973.2,24085.9,2778,1397,1396,1397,5342,0,6.40971,89.651,395.387,289.695,9502.65,0,0,992.441,,,,,,,,
2018/DATA-20180308/p6440230.nc,644,5,230,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.211053,0.00192633,0.0129102,0.0393747,0.06035,0.0534874,0,6595.63,645.732,SciCon|PAM,26181,15.525,27939,55,magnetometer sbe41 contopt wlseaowl,66.12,12.48,64.463,12.56,0,1.52277e+09,18.1333,435.417,3.09009,988.872,2472.39,4884.71,7436.58,12809.2,23396.2,2703,1360,1360,1360,5192,0,6.27572,89.727,407.83,289.695,9470.96,0,0,992.62,,,,,,,,
2018/DATA-20180308/p6440231.nc,644,5,231,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.20841,0.00194057,0.00676293,0.0403355,0.0610798,0.0537447,0,6675.38,665.654,SciCon|PAM,27200,15.681,27196,55,magnetometer sbe41 contopt wlseaowl,66.12,12.52,64.948,12.53,0,1.5228e+09,18.4167,452.45,5.86825,990.389,2621.04,5303.13,8074.96,13870,24493.5,2823,1437,1431,1435,5396,0,6.46753,93.076,403.159,289.204,9390.35,0,0,993.384,,,,,,,,
2018/DATA-20180308/p6440232.nc,644,5,232,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.20934,0.00195766,0.00885372,0.0518903,0.0648417,0.0553677,0,7086.52,890.701,SciCon|PAM,27956,15.546,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.51,65.454,12.58,0,1.52283e+09,22.9667,464.717,5.56496,988.82,2477.02,5197.02,7997.38,13617.5,25108.7,2894,1455,1453,1454,5545,0,6.67578,93.071,417.3,289.94,9439.71,0,0,992.386,,,,,,,,
2018/DATA-20180308/p6440233.nc,644,5,233,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.209008,0.00192892,0.00907733,0.0436819,0.0623568,0.0551065,0,6814.95,714.865,SciCon|PAM,27110,15.653,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.5,65.946,12.59,0,1.52286e+09,19.0333,450.85,4.4189,989.098,2562.54,5292.54,7954.78,13347.9,24261.6,2804,1423,1412,1422,5375,0,6.45274,93.084,418.723,289.94,9408.45,0,0,992.475,,,,,,,,
2018/DATA-20180308/p6440234.nc,644,5,234,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.208841,0.00192367,0.00642431,0.0430857,0.0596516,0.0521899,0,6519.3,708.103,SciCon|PAM,26356,15.532,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.52,66.427,12.53,0,1.52289e+09,18.7833,437.833,9.33895,988.66,2478.84,5050.17,7600.49,12842.6,23633.7,2731,1375,1375,1375,5225,0,6.32492,89.716,393.404,289.94,9416.28,0,0,992.324,,,,,,,,
2018/DATA-20180308/p6440235.nc,644,5,235,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.207837,0.00194071,0.00862226,0.044104,0.0614382,0.0533474,0,6714.56,757.277,SciCon|PAM,27330,15.657,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.53,66.915,12.59,0,1.52291e+09,20.6333,454.367,1.18598,990.691,2713.95,5396.14,8016.98,13408.5,24475.1,2843,1437,1436,1436,5422,0,6.50979,93.076,400.324,288.959,9386.82,0,0,993.121,,,,,,,,
2018/DATA-20180308/p6440236.nc,644,5,236,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.208886,0.00195909,0.0059789,0.0488804,0.0613771,0.052971,0,6707.89,826.298,SciCon|PAM,27073,15.702,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.53,67.408,12.63,0,1.52294e+09,22.2333,450,3.42317,988.678,2648.77,5298.78,8018.78,13440.2,24224,2808,1430,1429,1429,5369,0,6.41557,89.761,396.26,289.94,9450.14,0,0,992.566,,,,,,,,
2018/DATA-20180308/p6440237.nc,644,5,237,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.210826,0.00197215,0.00684114,0.0415004,0.0586039,0.0518266,0,6404.8,687.666,SciCon|PAM,26051,15.598,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.5,67.887,12.56,0,1.52297e+09,18.2,433.483,2.87356,989.164,2468.5,4990.06,7551.11,12893.8,23237.4,2699,1364,1363,1363,5166,0,6.24727,86.335,390.479,289.94,9498.21,0,0,992.822,,,,,,,,
2018/DATA-20180308/p6440238.nc,644,5,238,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.314201,0,0.00582113,0.046314,0.0596396,0.052166,0,6517.99,787.163,SciCon|PAM,26994,15.577,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.48,68.423,12.57,0,1.523e+09,21.0333,449.033,2.46271,988.47,2269.87,4859.87,7720.7,13194.4,24216.5,2764,1406,1406,1406,5355,0,6.43345,89.621,384.081,290.185,9503.14,161.895,2388.32,992.319,,,,,,,,
2018/DATA-20180308/p6440239.nc,644,5,239,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.211293,0.00197349,0.00535642,0.0406885,0.0581443,0.0513195,0,6354.57,677.539,SciCon|PAM,26739,15.639,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.49,68.902,12.59,0,1.52303e+09,17.9333,444.467,0.99514,989.463,2404.22,5154.22,7894.22,13145.9,23997.4,2760,1408,1408,1408,5304,0,6.33846,89.741,382.265,289.695,9480.66,0,0,992.697,,,,,,,,
2018/DATA-20180308/p6440240.nc,644,5,240,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.210746,0.00195324,0.00676253,0.038445,0.0587053,0.0521751,0,6415.88,633.484,SciCon|PAM,27046,15.562,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.5,69.38,12.56,0,1.52305e+09,17.2167,449.633,0.250106,988.917,2503.34,5174.28,7744.63,13245.7,24297.1,2799,1410,1409,1410,5365,0,6.43188,89.682,389.952,290.676,9470.84,0,0,992.418,,,,,,,,
2018/DATA-20180308/p6440241.nc,644,5,241,990,430,150,220,1,0,310,0,2000,200,1,0,120,0,0.208737,0.00198001,0.00784699,0.0397719,0.0593364,0.0522115,0,6484.85,660.275,SciCon|PAM,26847,15.839,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.5,69.861,12.47,0,1.52308e+09,17.8,446.233,1.40717,989.364,2701.12,5481.5,8302.52,13803.6,24094.9,2788,1439,1439,1439,5326,0,6.36906,89.66,390.135,288.959,9373.83,0,0,992.738,,,,,,,,
2018/DATA-20180308/p6440242.nc,644,5,242,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.278924,0.000653565,0.00551193,0.0450293,0.0525846,0.0457337,0,5746.95,763.206,SciCon|PAM,22790,15.579,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.47,70.382,12.46,0,1.52311e+09,20.6,378.1,1.14419,991.665,2205.79,4415.79,6685.79,11256,20276.5,2366,1198,1197,1197,4513,0,6.50846,76.436,338.289,387.322,12428.2,0,0,994.075,,,,,,,,
2018/DATA-20180308/p6440243.nc,644,5,243,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.279742,0.000655281,0.0097201,0.0356363,0.0525731,0.0470129,0,5745.7,591.902,SciCon|PAM,23128,15.522,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.47,70.897,12.49,0,1.52313e+09,16,384.3,1.92161,991.666,2307.24,4437.38,6687.62,11268.5,20619.5,2405,1209,1208,1209,4586,0,6.60059,79.79,349.111,387.077,12450.7,0,0,993.888,,,,,,,,
2018/DATA-20180308/p6440244.nc,644,5,244,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.278299,0.000666708,0.00785004,0.0346529,0.0501201,0.0449434,0,5477.6,570.449,SciCon|PAM,22230,15.641,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.49,71.402,12.47,0,1.52316e+09,15.6333,369.567,2.10051,990.01,2163.11,4313.11,6483.9,10957.1,19832.8,2303,1166,1159,1166,4406,0,6.3663,76.507,332.028,386.832,12417.3,0,0,992.963,,,,,,,,
2018/DATA-20180308/p6440245.nc,644,5,245,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.280534,0.000665954,0.00644461,0.0343383,0.0507595,0.0456372,0,5547.49,565.894,SciCon|PAM,22878,15.572,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.49,71.91,12.25,0,1.52318e+09,15.5333,380.45,3.60361,992.589,2119.27,4270.69,6560.69,11092.3,20365.8,2364,1194,1193,1193,4537,0,6.49855,76.516,335.895,387.322,12444.6,0,0,994.268,,,,,,,,
2018/DATA-20180308/p6440246.nc,644,5,246,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.278573,0.000658856,0.00578875,0.0381803,0.0510963,0.0454164,0,5584.29,630.754,SciCon|PAM,22569,15.649,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.55,72.422,12.53,0,1.5232e+09,16.7,374.85,4.27313,993.323,2188.96,4359.3,6550.36,10981.7,20023.1,2340,1181,1180,1180,4475,0,6.45433,76.466,334.867,387.322,12456.3,0,0,995.068,,,,,,,,
2018/DATA-20180308/p6440247.nc,644,5,247,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.280212,0.00066733,0.0057583,0.03809,0.0514331,0.0457678,0,5621.1,632.538,SciCon|PAM,22933,15.683,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.5,72.936,12.49,0,1.52323e+09,16.7167,381.017,4.31606,991.708,2231.71,4453.36,6733.36,11335.8,20438,2381,1204,1203,1204,4547,0,6.53786,76.44,336.151,386.341,12462.3,0,0,994.025,,,,,,,,
2018/DATA-20180308/p6440248.nc,644,5,248,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.278755,0.000649443,0.00587333,0.0349949,0.0516582,0.0463871,0,5645.71,579.374,SciCon|PAM,22930,15.579,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.5,73.446,12.49,0,1.52325e+09,15.8,381.4,3.97067,990.965,2184.76,4406.16,6607,11218.3,20421.1,2378,1196,1196,1196,4547,0,6.54984,76.408,342.886,387.077,12431,0,0,993.624,,,,,,,,
2018/DATA-20180308/p6440249.nc,644,5,249,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.277631,0.000679033,0.00712337,0.0354845,0.0503159,0.0452442,0,5499,590.362,SciCon|PAM,22365,15.575,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.5,73.952,12.5,0,1.52328e+09,16.1,371.483,4.52405,991.213,2219.41,4370.18,6640.97,11194,19845.2,2322,1180,1180,1180,4433,0,6.39518,76.471,333.669,387.077,12381.5,0,0,993.767,,,,,,,,
2018/DATA-20180308/p6440250.nc,644,5,250,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.277847,0.000666708,0.00514262,0.0337807,0.0501987,0.045212,0,5486.2,555.252,SciCon|PAM,22721,15.716,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.48,74.458,12.49,0,1.5233e+09,15.3333,377.583,4.34204,992.335,2283.67,4504.3,6725.57,11407,20267.6,2361,1200,1196,1199,4505,0,6.47388,76.496,331.043,387.077,12395,0,0,994.33,,,,,,,,
2018/DATA-20180308/p6440251.nc,644,5,251,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.279525,0.000663383,0.0077715,0.0369158,0.0517582,0.0460199,0,5656.64,668.893,SciCon|PAM,23029,15.48,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.49,74.97,12.49,0,1.52332e+09,19.35,382.683,4.6435,992.088,2213.63,4375.07,6535.57,11187.3,20488.9,2387,1197,1196,1196,4567,0,6.561,76.493,338.451,387.077,12407.3,0,0,994.279,,,,,,,,
2018/DATA-20180308/p6440252.nc,644,5,252,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.279888,0.000674342,0.00595006,0.0426665,0.0535628,0.0470593,0,5853.86,737.933,SciCon|PAM,23437,15.481,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.47,75.494,12.43,0,1.52335e+09,19.5667,389.45,4.92141,992.03,2217.89,4398.77,6639.02,11420.1,20812.6,2430,1216,1216,1216,4648,0,6.64096,79.776,347.806,387.322,12446.3,0,0,994.299,,,,,,,,
2018/DATA-20180308/p6440253.nc,644,5,253,990,420,200,220,1,0,310,0,2000,200,1,0,120,0,0.281238,0.000672934,0.00600972,0.0414661,0.0527259,0.0459212,0,5762.4,753.45,SciCon|PAM,22630,15.61,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.47,76.012,12.46,0,1.52337e+09,21.45,375.967,5.53745,991.307,2230.37,4440.37,6710.37,11042.4,20086.6,2349,1193,1193,1193,4486,0,6.47168,76.475,338.873,387.322,12465.2,0,0,993.72,,,,,,,,
2018/DATA-20180308/p6440254.nc,644,5,254,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.211636,0.00202749,0.00626993,0.0394535,0.0606424,0.0535854,0,6627.58,688.785,SciCon|PAM,27555,15.781,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.49,76.5,12.46,0,1.52339e+09,18.85,458.617,8.50584,988.89,2690.47,5620.79,8311.06,13781.7,24683.3,2862,1464,1463,1464,5473,0,6.48561,93.096,399.229,289.449,9503.21,0,0,992.717,,,,,,,,
2018/DATA-20180308/p6440255.nc,644,5,255,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.212897,0.00204272,0.00540536,0.0477146,0.0622662,0.0541417,0,6805.04,820.5,SciCon|PAM,27904,15.628,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.44,77,12.52,0,1.52342e+09,21.6833,463.833,4.47618,990.281,2632.19,5333.5,8134.65,13917.7,24939.8,2892,1462,1456,1462,5535,0,6.56325,93.031,402.842,289.695,9515.8,0,0,993.384,,,,,,,,
2018/DATA-20180308/p6440256.nc,644,5,256,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.212482,0.002009,0.00478083,0.0393766,0.0598735,0.053147,0,6543.55,653.643,SciCon|PAM,27565,15.778,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.47,77.488,12.46,0,1.52345e+09,17.6833,458.233,6.01147,988.854,2616.25,5356.48,8247.02,13838.2,24800.8,2859,1459,1459,1459,5468,0,6.48805,93.005,393.764,290.43,9515.16,0,0,992.219,,,,,,,,
2018/DATA-20180308/p6440257.nc,644,5,257,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.21124,0.00204464,0.0164305,0.0441969,0.0611752,0.0543529,0,6685.81,760.481,SciCon|PAM,25374,15.683,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.47,77.976,12.47,0,1.52348e+09,20.8167,421.767,6.16995,990.73,2435.02,4785.36,7425.66,12285.5,22547.1,2626,1333,1333,1333,5030,0,6.07244,86.297,418.677,290.185,9463.24,0,0,993.436,,,,,,,,
2018/DATA-20180308/p6440258.nc,644,5,258,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.211786,0.00204497,0.0138921,0.0473868,0.0630631,0.0559264,0,6892.15,817.493,SciCon|PAM,26381,15.573,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.45,78.475,12.51,0,1.52351e+09,21.55,438.617,6.39179,989.502,2452.6,5063.3,7653.58,12945.3,23546.3,2729,1381,1381,1381,5233,0,6.332,89.765,431.471,289.695,9469.01,0,0,992.81,,,,,,,,
2018/DATA-20180308/p6440259.nc,644,5,259,990,440,150,220,1,0,310,0,2000,200,1,0,120,0,0.211669,0.00204136,0.00758748,0.000837417,0.0537363,0.0528386,0,5872.82,0,SciCon|PAM,27263,15.742,0,0,magnetometer sbe41 contopt wlseaowl,66.12,12.46,78.995,12.45,0,1.52354e+09,5.36667,457.083,6.30514,990.097,2550.81,5142.35,7922.94,13496.3,24637.4,2844,1434,1427,1433,5452,0,6.49367,93.013,421.718,288.713,9450.02,0,0,993.042,,,,,,,,
